username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Monique Brizz-Walker,606482099,"Brooklyn, NY",2023-01-18 19:05:34,Homeless shelter developer lists Cobble Hill townhouse for $9.4 million https://t.co/w8O8OxlSMP https://t.co/hbb4RenDJl,0,dlvr.it,
ztalpnielk,65486612,,2023-01-18 18:55:13,Help homeless people get off the streets — don't enable their behavior. Mom was in a concentration camp. She said f… https://t.co/1wg6D80BkZ,0,Twitter for Android,
sam,4297112781,"New York, USA",2023-01-18 18:54:34,If the you can only think within digitally oriented boundaries of “right” and “wrong” there will never be the kind… https://t.co/kziypgEnEr,0,Twitter for iPhone,
✨Tani Raye ✨ ✡ 🏳️‍⚧️ תני,2478630805,"New York, USA",2023-01-18 18:45:50,@21BDP21 @Jewthulhu @ScottHech But we can't be because all the funding goes to NYPD for them to break up striking w… https://t.co/RvMGIThSbz,0,Twitter for Android,
Floppy Shoes and Shaolin Rings,1232353020345757696,"New York, USA",2023-01-18 18:37:25,@lavern_spicer We need to ship our homeless there so they can buy a home,0,Twitter for iPhone,
that guy,282364171,New York,2023-01-18 18:32:29,"@ScottHech Meanwhile, my school’s unable to hire a replacement kinder teacher because Mayor Adams cut Education by… https://t.co/SKLmK93fiY",0,Twitter for iPhone,
zhang jia yi,635288363,New York,2023-01-18 18:29:43,"Join the charity auction today and give a little bit of love to the homeless.
#Charity  #Donation https://t.co/DGQnhtksSn",0,Twitter Web App,
Plus Media Solutions,1390058895138230275,"New York, NY",2023-01-18 18:25:47,"@PoppyHarlowCNN, @donlemon, and @kaitlancollins talked about a restaurant that employs homeless people.
An inspirin… https://t.co/QuqV69ObmQ",1,Hootsuite Inc.,
Save Democracy,1492598004792057858,NYC,2023-01-18 18:23:30,"@fud31 Ha. That's right, build the wall and no more drug overdoses... gotcha. Every one of you right wing pricks sh… https://t.co/YCuuv1GJgb",0,Twitter Web App,
The New Republic,82689705,"New York, NY",2023-01-18 18:21:19,"George Santos allegedly raised $3,000 for a veteran’s service dog, Sapphire, who was suffering from a life-threaten… https://t.co/MI0FsrjDUc",6,Echobox,
Karp Randel,3403316199,"New York, USA",2023-01-18 18:13:26,#FeaturedCompanies | The @Sheltersuit is a social impact company that helps unhoused people stay warm by providing… https://t.co/KzrScOdmaB,0,Twitter Web App,
Ryan-O'Neil,121136710,"Brooklyn, NY",2023-01-18 18:04:11,"@jazzbomaye definitely don't see it as harmful just a distraction maybe. But if the houseless aren't complaining, who am I?",0,Twitter Web App,
ACE New York,19786427,"New York, NY",2023-01-18 18:02:57,"https://t.co/t9nFSvf6KL #Homelessness in #NYC is facing an all-time high, with 65K individuals staying in shelters… https://t.co/McAJFdaEWP",0,Twitter Web App,
Gloria Velez,1147558673293688832,"New York, NY",2023-01-18 17:50:58,California has a beautiful opportunity to turn recycling into a legit job for many of their homeless. If companies… https://t.co/oxnXohKOIa,1,Twitter for iPhone,
Atlantis Motor Club,1010753447308812289,"New York, USA",2023-01-18 17:39:52,"@FederalistJC @redknitterPNW @RubinReport @michaelmalice Cars don't kill people. People do. I never said ban them,… https://t.co/zdzHRUwMVP",0,Twitter for Android,
EquityAdvocates,795691636512714753,New York City,2023-01-18 17:35:03,"""we need all levels of government to function adequately &amp; efficiently to address the needs of our constituents…""… https://t.co/gnLNBI6UWG",0,Twitter Web App,
deana sidney,20773558,Greater NYC,2023-01-18 17:29:19,@itsJeffTiedrich @MalcolmNance santos scammed go fund me for a homeless man with a sick dog -- he took it - dog did… https://t.co/mpauAZWpZC,2,Twitter Web App,
I feel like a star,1482930559,Universe,2023-01-18 17:25:49,"A #homeless guy awed me first, then told me to close my mouth when I was #yawning.  Man are #complicatedcreatures",0,Twitter for iPhone,
❄️ chilly beach winter peach 🌊,1520927303928328198,"Brooklyn, NY",2023-01-18 17:22:19,@shantilly_t There was a policy implemented in my new little town for “more cops” bc “we can see homeless people no… https://t.co/WGo0qSa1hU,1,Twitter for iPhone,
El Nathan,1439613702022565894,NYC,2023-01-18 17:18:36,@ClownWorld_ Unacceptable.  There's always alternatives live donating to homeless shelters or churches. But no. The… https://t.co/7hWtylsmQI,0,Twitter for Android,
NYCartist,1347631142292381700,NYC,2023-01-18 17:06:28,"@investigatenow_ When Tish James takes it in bankruptcy it would make great housing for the homeless, particulary t… https://t.co/MzXmPp0eFe",0,Twitter Web App,
Todd Piro,33125742,"New York, USA",2023-01-18 16:55:20,"San Francisco residents outraged over million-dollar reparation payout as homeless crisis continues

https://t.co/I0bV9KmO54",1,Twitter for iPhone,
Joe,1036689188798771201,New York,2023-01-18 16:49:02,"@Miss_Peeches @billybinion Right, there are much better ways (like garnishing wages for the tax amount) to recoup t… https://t.co/ZFj5W1pkuN",1,Twitter Web App,
J.D,309950639,NYC,2023-01-18 16:48:40,"@mkornhe @ScottHech I mean if we did, they wouldn't be homeless anymore. They'd just be neighbors.

Why are you so… https://t.co/9JVFEjfhVM",0,Twitter Web App,
New Destiny Housing,557350467,"New York, NY",2023-01-18 16:45:30,"Thank you @JeanmarieEvelly &amp; @CityLimitsNews for this vital coverage on #homelessness in NYC. We agree @BaabaKHalm,… https://t.co/mNJkUfW9l4",7,Twitter Web App,
Furman Center,245915883,New York City,2023-01-18 16:39:49,Those who spent a night in the DHS shelter system surpassed 70k. @CityLimitsNews explores the impact of tightened b… https://t.co/lsdtKhTmC6,6,Hootsuite Inc.,
Amber,1079286381661356034,New york,2023-01-18 16:36:06,I gave our bottles to these lovely three people who were homeless. This was the first time someone asked for food.… https://t.co/MlyWn2vmfO,0,Twitter for Android,
BM: Photography (Bot),1381067982185492482,"Brooklyn, NY",2023-01-18 16:31:40,"Orville Robertson, Homeless Man Stoking His Fire, Riverside Park, NYC, 1985, printed 1998 #brooklynmuseum… https://t.co/ttNkhtmq5A",0,BotFrens.com,
Andrεinα 🇩🇴,712851074,NYC,2023-01-18 16:10:48,@kuwji_ Lmaooo okay I’ll be waiting!!! I look homeless rn 😔,0,Twitter for iPhone,
Chasing Ennui,17657417,New York,2023-01-18 16:05:05,@MattZeitlin Conservative: the US safety net is waste that traps people in poverty by making them dependent on the… https://t.co/bUdvzMKoFW,0,Twitter for Android,
City Limits,82296803,New York City,2023-01-18 16:03:50,The same day Mayor Adams unveiled a preliminary budget focused on “fiscal discipline” &amp; 2 days after Gov. Hochul la… https://t.co/bMkl0ogy58,0,Hootsuite Inc.,
Angelika Mendes-L.,319234792,"New York, NY",2023-01-18 16:01:41,She was very upset and this treatment - unsurprisingly - did not help to stop her from screaming. @NYCMayor this ap… https://t.co/YpiFwKfQbP,0,Twitter for iPhone,
Angelika Mendes-L.,319234792,"New York, NY",2023-01-18 16:01:39,I just witnessed an upsetting scene: ca.12 #nypd cops abducted a screaming #homeless woman whom I know from our… https://t.co/VW49LAlUyC,1,Twitter for iPhone,
The New Republic,82689705,"New York, NY",2023-01-18 16:00:11,"A new report says that George Santos’s fake animal charity raised $3,000 on GoFundMe for a veteran’s dying service… https://t.co/cGLMNw03Mk",1,Echobox,
Jodi Elder,847080140098207746,"New York, USA",2023-01-18 15:58:50,@Morning_Joe Mika and Joe…Animals and children where I DRAW THE LINE!!!” If in fact PATHOLOGICAL LIAR GEIRGE SANTOS… https://t.co/hR4igSBUyQ,0,Twitter for iPhone,
Abid Noor,1264219543012102144,"New York, USA",2023-01-18 15:56:56,@SenSchumer @RepJeffries What about extremism on wokism? What about boarder security?  How about late pregnancy abo… https://t.co/pF1wNmRiYi,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:53:21,@BKSunset @Rodrigo4People @PIX11News @CityAndStateNY @GenesisAquinoNY @housing4allNY @Met_Council @zellnor4ny… https://t.co/Cz0qO44J33,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:47:33,"@fosterhood Schools of Architecture, take note.

Next, a geodesic dome fort? (Preferably on a rainy weekend.)",0,Twitter for Android,
jonny_fun_guy,1362526491213504514,"New York, USA",2023-01-18 15:45:44,"@galeabrewer @NYCSHERIFF The DA is too busy figuring out ways to put landlords in jail, if your homeless you have a… https://t.co/Yn2BLmPqFV",0,Twitter Web App,
𝘊𝘩𝘢𝘭𝘪𝘤𝘦,1566622298047713280,"Brooklyn, NY",2023-01-18 15:44:58,"•she's a homeless street kid and has nowhere to go. With that said, even with her charms, it is currently unknown h… https://t.co/oWwDkVaLDW",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:41:15,@ec0anarch0 @mayavada Weather is not an intentional act or omission by one or more individuals. That SF had not she… https://t.co/CEOzkIvCzn,0,Twitter for Android,
Gothamist,810424,"New York, NY",2023-01-18 15:41:00,Scandal-plagued congressman George Santos is being haunted by yet another alleged story from his past: A local repo… https://t.co/fiepNEY5Z5,10,Sprout Social,
ILoveMyWifeAlways,587926686,Bronx,2023-01-18 15:40:29,Just so you know the @NYCMayor set contracts with hotels to house #Migrants up to 257 million dollars for 2023. Why… https://t.co/1QaY8I4pNo,3,Twitter Web App,
Jay Berdecia,2508557647,"New York, USA",2023-01-18 15:38:01,please stop videotaping yourself helping the homeless,1,Twitter for iPhone,
ILoveMyWifeAlways,587926686,Bronx,2023-01-18 15:36:12,#NYC #Homeless are getting decreased funding by the #Federal Government &amp; the city budget. Family Shelter Operation… https://t.co/NC9X1t400o,5,Twitter Web App,
michael slater 🏴󠁧󠁢󠁷󠁬󠁳󠁿,315369808,NYC,2023-01-18 15:33:32,@MarkRainycity I've just read a true story of 7-11 owners ridding themselves of homeless people hanging around by p… https://t.co/26DmCYWqxc,0,Twitter Web App,
WNYC 🎙,6576492,New York City,2023-01-18 15:28:01,"“We’re already in a situation where the homeless crisis is pretty overwhelming,” says Legal Aid Society attorney Ju… https://t.co/cLwVWPznEH",2,Sprout Social,
Hidden Ult,812371588519694337,"New York, USA",2023-01-18 15:26:53,"@SolKizasu @SolsteadsNFT Aye let’s go! Too many citizens are homeless out there, buying a home is the best bet! Real estate baby!",0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:25:49,"@justin_garson @MithenZoe Some people have bought into the idea that they have to ""psychiatrize"" others, even when… https://t.co/TzazrxF4V3",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:22:13,"@justin_garson And here's an 11-point list of more things to fail at, courtesy of NYC #MayorAdams (or his MH adviso… https://t.co/unZiIYmfKq",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:17:14,@NomadDahlia @justin_garson Do social workers consider themselves mental-health professionals or supply-chain manag… https://t.co/WLW7xnv9Ex,0,Twitter for Android,
😍Rishita😍,1283619475808350208,"New York, USA",2023-01-18 15:16:17,"Homeless and poor die in India during the freezing winter nights. For this, Shah Satnam Ji Green S Welfare Force Wi… https://t.co/cws8iQgHZa",16,Twitter for Android,
John Powers,15841364,New York,2023-01-18 15:11:08,"@reedgalen ""When you come out of those uptempo transitions and then you gotta go into a dedication about a homeless… https://t.co/C23RuSDu4t",4,Twitter for iPhone,
Jeff Simmons,15894018,"New York, NY",2023-01-18 15:11:01,NYC's Homeless Shelter Population Ballooned in 2022. How Will Leaders Address the Crisis This Year?… https://t.co/xsI1oUMlzQ,2,Buffer,
ILoveMyWifeAlways,587926686,Bronx,2023-01-18 15:10:40,Did you know that in the city of #NewYork that out of the 103K who are reported #Homeless that Approximately 56 per… https://t.co/xVMcqGZnoU,7,TweetDeck,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:07:21,"It takes talent for the subject, years of hard study for a degree or two, and then the university pays them a few g… https://t.co/Au4HgO9kfs",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 15:00:14,"@matrixgoth IMHO, that's a good point. Let's *build* mixed-income housing (or convert office buildings where employ… https://t.co/FDxQfj1Jfk",0,Twitter for Android,
Council Member Eric Dinowitz,1384286381002792967,"Bronx, NY",2023-01-18 14:58:30,"Mark your calendar! The 2023 Youth Count will take place from Wednesday, January 25–Friday, January 27. Take the su… https://t.co/IRA8SRigaN",1,Twitter Web App,
The Legal Aid Society,802913449,New York City,2023-01-18 14:52:51,TAKE ACTION! Contact your elected leaders if you want to keep New Yorkers in their homes and help fix the city's ho… https://t.co/ZGvOJBqsWK,1,Twitter Web App,
NuanceNews,865822038124105728,New York,2023-01-18 14:51:31,"@galeabrewer @NYCSHERIFF Weeds legal, we have a severe homeless problem and red states keep shipping asylum seekers… https://t.co/ES0ho68U1p",0,Twitter for Android,
Peggy Maysonet,1732227600,"New York, USA",2023-01-18 14:50:38,Help homeless people get off the streets — don't enable their behavior https://t.co/IrX7qIKqXN via @nypost,1,Twitter for iPad,
JQ LLC,1392942973499936768,Queens,2023-01-18 14:48:36,@ryderkessler brings up high ratio between affordable housing and jobs and how high rents got and how there are mor… https://t.co/EHxNtdxiHg,1,Twitter for Android,
LaLola,39631099,"New York, USA",2023-01-18 14:47:51,"'George Santos killed my dog!' Liar GOP congressman is accused of stealing $3,000 raised for homeless disabled vet'… https://t.co/oGBwpGgTz4",0,Twitter for iPhone,
Lisa Miller,21110772,"Brooklyn, NY",2023-01-18 14:44:29,“It’s definitely the case that most people with schizophrenia do not commit violent crimes. It’s also true that peo… https://t.co/qknpGwsrkY,0,Twitter Web App,
Lisa Miller,21110772,"Brooklyn, NY",2023-01-18 14:42:57,"“Hospital is not prison. A person who has not been accused of a crime cannot be jailed."" https://t.co/xboQYkrg3k",4,Twitter Web App,
Lisa Miller,21110772,"Brooklyn, NY",2023-01-18 14:41:30,"So the ER doctors, with few other options, often knowingly discharge people back onto the street.

https://t.co/xboQYkrg3k",3,Twitter Web App,
Lisa Miller,21110772,"Brooklyn, NY",2023-01-18 14:40:04,"""Given the hard realities of living on the street, patients who are unsheltered frequently present a full slate of… https://t.co/m6jkKTod1H",1,Twitter Web App,
Brooklyn Legal Services Corporation A,2842633013,New York City,2023-01-18 14:39:00,"""Thursday night...70,525 people slept in a New York City Department of Homeless Services (DHS) shelter. That number… https://t.co/O51IRC5AUL",1,Twitter Web App,
Tobias Deml,146595027,"New York, USA",2023-01-18 14:22:55,"George Santoa is turning out to be even worse than imagined - not just committing fraud for political gain, but mis… https://t.co/fNvUBNYKMz",0,Twitter for Android,
Tobias Deml,146595027,"New York, USA",2023-01-18 14:22:21,"George Santoa is turning out to be even worse than imagined - not just committing fraud for political gain, but mis… https://t.co/VhjXrcFlZw",0,Twitter for Android,
I’m Probably Drunk Rn,1329458323100487691,NYC,2023-01-18 14:14:44,"If u enjoy, and frequent going to jail, u either homeless, broke, mentally ill, or a closet homosexual",0,Twitter for iPhone,
